Time [s];Position [mm];Force [N]
0,985;91,802;200,195312
0,986;91,919;199,21875
0,987;91,919;199,707031
0,988;92,036;199,707031
0,989;92,152;200,195312
0,99;92,269;199,707031
0,991;92,387;200,195312
0,992;92,387;200,195312
0,993;92,505;200,195312
0,994;92,621;200,683594
0,995;92,738;200,683594
0,996;92,853;200,683594
0,997;92,97;201,660156
0,998;92,97;200,683594
0,999;93,085;201,171875
1;93,199;201,171875
1,001;93,317;201,171875
1,002;93,435;201,660156
1,003;93,459;201,660156
1,004;93,552;201,660156
1,005;93,668;202,148438
1,006;93,785;202,148438
1,007;93,902;202,148438
1,008;94,019;202,148438
1,009;94,019;202,148438
1,01;94,137;202,148438
1,011;94,254;202,636719
1,012;94,372;203,125
1,013;94,487;202,636719
1,014;94,604;203,125
1,015;94,604;203,125
1,016;94,721;203,125
1,017;94,839;203,125
1,018;94,958;203,613281
1,019;95,074;204,101562
1,02;95,074;203,613281
1,021;95,189;203,613281
1,022;95,305;204,101562
1,023;95,419;204,101562
1,024;95,533;204,101562
1,025;95,533;204,101562
1,026;95,65;204,589844
1,027;95,767;204,589844
1,028;95,883;206,054688
1,029;95,999;204,589844
1,03;96,112;205,078125
1,031;96,199;205,078125
1,032;96,23;205,566406
1,033;96,346;206,054688
1,034;96,463;205,566406
1,035;96,579;205,566406
1,036;96,695;206,054688
1,037;96,695;206,054688
1,038;96,811;206,054688
1,039;96,926;206,054688
1,04;97,04;206,054688
1,041;97,156;206,054688
1,042;97,156;206,542969
1,043;97,274;206,542969
1,044;97,391;206,542969
1,045;97,507;207,03125
1,046;97,622;207,03125
1,047;97,622;207,519531
1,048;97,735;207,03125
1,049;97,847;207,519531
1,05;97,961;207,519531
1,051;98,074;207,519531
1,052;98,19;208,007812
1,053;98,19;207,519531
1,054;98,308;208,007812
1,055;98,425;208,007812
1,056;98,54;208,496094
1,057;98,652;208,496094
1,058;98,652;208,496094
1,059;98,767;208,984375
1,06;98,883;208,496094
1,061;98,999;208,984375
1,062;99,116;208,984375
1,063;99,233;208,984375
1,064;99,233;208,984375
1,065;99,351;209,472656
1,066;99,465;209,472656
1,067;99,58;209,472656
1,068;99,692;210,9375
1,069;99,692;209,960938
1,07;99,807;210,449219
1,071;99,926;209,960938
1,072;100,043;210,449219
1,073;100,158;210,9375
